class_index,class,image_name
243,n02108422,ILSVRC2012_val_00014755.JPEG
261,n02112350,ILSVRC2012_val_00023661.JPEG
551,n03314780,ILSVRC2012_val_00043440.JPEG
746,n04019541,ILSVRC2012_val_00002816.JPEG
571,n03425413,ILSVRC2012_val_00040715.JPEG
89,n01819313,ILSVRC2012_val_00045713.JPEG
562,n03388043,ILSVRC2012_val_00046842.JPEG
403,n02687172,ILSVRC2012_val_00047902.JPEG
688,n03857828,ILSVRC2012_val_00029074.JPEG
110,n01924916,ILSVRC2012_val_00018111.JPEG
365,n02480495,ILSVRC2012_val_00024622.JPEG
628,n03673027,ILSVRC2012_val_00000868.JPEG
339,n02389026,ILSVRC2012_val_00049605.JPEG
315,n02236044,ILSVRC2012_val_00026181.JPEG
411,n02730930,ILSVRC2012_val_00025021.JPEG
453,n02870880,ILSVRC2012_val_00035826.JPEG
825,n04326547,ILSVRC2012_val_00001505.JPEG
712,n03920288,ILSVRC2012_val_00010679.JPEG
283,n02123394,ILSVRC2012_val_00033195.JPEG
145,n02056570,ILSVRC2012_val_00035982.JPEG
946,n07730033,ILSVRC2012_val_00047452.JPEG
39,n01677366,ILSVRC2012_val_00027206.JPEG
49,n01697457,ILSVRC2012_val_00019257.JPEG
723,n03944341,ILSVRC2012_val_00046986.JPEG
882,n04517823,ILSVRC2012_val_00031756.JPEG
121,n01981276,ILSVRC2012_val_00037684.JPEG
723,n03944341,ILSVRC2012_val_00004364.JPEG
408,n02704792,ILSVRC2012_val_00010359.JPEG
0,n01440764,ILSVRC2012_val_00028158.JPEG
646,n03733281,ILSVRC2012_val_00039783.JPEG
397,n02655020,ILSVRC2012_val_00035415.JPEG
135,n02013706,ILSVRC2012_val_00028391.JPEG
715,n03929855,ILSVRC2012_val_00010891.JPEG
559,n03376595,ILSVRC2012_val_00028185.JPEG
69,n01768244,ILSVRC2012_val_00015756.JPEG
192,n02096177,ILSVRC2012_val_00002576.JPEG
359,n02443484,ILSVRC2012_val_00036439.JPEG
771,n04125021,ILSVRC2012_val_00042742.JPEG
721,n03938244,ILSVRC2012_val_00028244.JPEG
880,n04509417,ILSVRC2012_val_00011781.JPEG
446,n02840245,ILSVRC2012_val_00041262.JPEG
251,n02110341,ILSVRC2012_val_00009602.JPEG
582,n03461385,ILSVRC2012_val_00034345.JPEG
938,n07715103,ILSVRC2012_val_00028796.JPEG
589,n03483316,ILSVRC2012_val_00045494.JPEG
350,n02417914,ILSVRC2012_val_00029669.JPEG
673,n03793489,ILSVRC2012_val_00012280.JPEG
256,n02111277,ILSVRC2012_val_00008111.JPEG
875,n04487394,ILSVRC2012_val_00036346.JPEG
756,n04049303,ILSVRC2012_val_00039986.JPEG
355,n02437616,ILSVRC2012_val_00001050.JPEG
779,n04146614,ILSVRC2012_val_00033865.JPEG
452,n02869837,ILSVRC2012_val_00016726.JPEG
654,n03769881,ILSVRC2012_val_00005606.JPEG
179,n02093256,ILSVRC2012_val_00031334.JPEG
805,n04254680,ILSVRC2012_val_00035006.JPEG
948,n07742313,ILSVRC2012_val_00016141.JPEG
158,n02087046,ILSVRC2012_val_00025550.JPEG
785,n04162706,ILSVRC2012_val_00033115.JPEG
948,n07742313,ILSVRC2012_val_00000023.JPEG
120,n01980166,ILSVRC2012_val_00049991.JPEG
296,n02134084,ILSVRC2012_val_00031877.JPEG
895,n04552348,ILSVRC2012_val_00028193.JPEG
361,n02445715,ILSVRC2012_val_00044511.JPEG
582,n03461385,ILSVRC2012_val_00035884.JPEG
376,n02489166,ILSVRC2012_val_00011998.JPEG
252,n02110627,ILSVRC2012_val_00022578.JPEG
253,n02110806,ILSVRC2012_val_00040187.JPEG
610,n03595614,ILSVRC2012_val_00008022.JPEG
995,n13044778,ILSVRC2012_val_00049858.JPEG
82,n01797886,ILSVRC2012_val_00039021.JPEG
173,n02091244,ILSVRC2012_val_00004434.JPEG
870,n04482393,ILSVRC2012_val_00005329.JPEG
425,n02793495,ILSVRC2012_val_00033448.JPEG
258,n02111889,ILSVRC2012_val_00011570.JPEG
507,n03075370,ILSVRC2012_val_00021941.JPEG
61,n01742172,ILSVRC2012_val_00007488.JPEG
768,n04118538,ILSVRC2012_val_00046334.JPEG
275,n02116738,ILSVRC2012_val_00008357.JPEG
663,n03781244,ILSVRC2012_val_00045231.JPEG
621,n03649909,ILSVRC2012_val_00038906.JPEG
918,n06785654,ILSVRC2012_val_00013792.JPEG
281,n02123045,ILSVRC2012_val_00010711.JPEG
446,n02840245,ILSVRC2012_val_00016307.JPEG
729,n03961711,ILSVRC2012_val_00040900.JPEG
604,n03544143,ILSVRC2012_val_00036098.JPEG
22,n01614925,ILSVRC2012_val_00044921.JPEG
431,n02804414,ILSVRC2012_val_00041763.JPEG
484,n02981792,ILSVRC2012_val_00013181.JPEG
137,n02018207,ILSVRC2012_val_00026089.JPEG
289,n02128757,ILSVRC2012_val_00029508.JPEG
234,n02106550,ILSVRC2012_val_00012856.JPEG
814,n04273569,ILSVRC2012_val_00005371.JPEG
606,n03584829,ILSVRC2012_val_00005063.JPEG
264,n02113186,ILSVRC2012_val_00029799.JPEG
355,n02437616,ILSVRC2012_val_00009719.JPEG
804,n04254120,ILSVRC2012_val_00007552.JPEG
832,n04346328,ILSVRC2012_val_00016767.JPEG
679,n03814906,ILSVRC2012_val_00034500.JPEG
983,n10565667,ILSVRC2012_val_00042288.JPEG
685,n03841143,ILSVRC2012_val_00044251.JPEG
277,n02119022,ILSVRC2012_val_00049984.JPEG
257,n02111500,ILSVRC2012_val_00029490.JPEG
796,n04229816,ILSVRC2012_val_00036935.JPEG
121,n01981276,ILSVRC2012_val_00025120.JPEG
116,n01955084,ILSVRC2012_val_00028345.JPEG
339,n02389026,ILSVRC2012_val_00033323.JPEG
801,n04251144,ILSVRC2012_val_00013718.JPEG
984,n11879895,ILSVRC2012_val_00036366.JPEG
814,n04273569,ILSVRC2012_val_00019970.JPEG
496,n03026506,ILSVRC2012_val_00013207.JPEG
49,n01697457,ILSVRC2012_val_00003101.JPEG
203,n02098286,ILSVRC2012_val_00035944.JPEG
944,n07718747,ILSVRC2012_val_00019457.JPEG
112,n01943899,ILSVRC2012_val_00034318.JPEG
183,n02093859,ILSVRC2012_val_00040743.JPEG
727,n03956157,ILSVRC2012_val_00038279.JPEG
458,n02892201,ILSVRC2012_val_00033966.JPEG
33,n01664065,ILSVRC2012_val_00021983.JPEG
948,n07742313,ILSVRC2012_val_00012232.JPEG
140,n02027492,ILSVRC2012_val_00031225.JPEG
401,n02672831,ILSVRC2012_val_00009350.JPEG
688,n03857828,ILSVRC2012_val_00016917.JPEG
194,n02096437,ILSVRC2012_val_00045661.JPEG
949,n07745940,ILSVRC2012_val_00035170.JPEG
371,n02486261,ILSVRC2012_val_00035879.JPEG
440,n02823428,ILSVRC2012_val_00011823.JPEG
859,n04442312,ILSVRC2012_val_00026916.JPEG
797,n04235860,ILSVRC2012_val_00004033.JPEG
13,n01534433,ILSVRC2012_val_00013277.JPEG
120,n01980166,ILSVRC2012_val_00026862.JPEG
106,n01883070,ILSVRC2012_val_00014545.JPEG
950,n07747607,ILSVRC2012_val_00018013.JPEG
197,n02097130,ILSVRC2012_val_00004593.JPEG
674,n03794056,ILSVRC2012_val_00023974.JPEG
583,n03467068,ILSVRC2012_val_00029694.JPEG
668,n03788195,ILSVRC2012_val_00046416.JPEG
973,n09256479,ILSVRC2012_val_00014652.JPEG
838,n04357314,ILSVRC2012_val_00037021.JPEG
845,n04376876,ILSVRC2012_val_00028109.JPEG
628,n03673027,ILSVRC2012_val_00010733.JPEG
490,n03000247,ILSVRC2012_val_00011565.JPEG
717,n03930630,ILSVRC2012_val_00023096.JPEG
707,n03902125,ILSVRC2012_val_00019207.JPEG
330,n02325366,ILSVRC2012_val_00005259.JPEG
416,n02777292,ILSVRC2012_val_00007340.JPEG
500,n03042490,ILSVRC2012_val_00039914.JPEG
111,n01930112,ILSVRC2012_val_00010172.JPEG
24,n01622779,ILSVRC2012_val_00035098.JPEG
697,n03877472,ILSVRC2012_val_00048709.JPEG
491,n03000684,ILSVRC2012_val_00006669.JPEG
433,n02807133,ILSVRC2012_val_00020561.JPEG
649,n03743016,ILSVRC2012_val_00024005.JPEG
162,n02088364,ILSVRC2012_val_00049604.JPEG
856,n04428191,ILSVRC2012_val_00036517.JPEG
109,n01917289,ILSVRC2012_val_00049679.JPEG
800,n04243546,ILSVRC2012_val_00007067.JPEG
711,n03916031,ILSVRC2012_val_00018707.JPEG
863,n04458633,ILSVRC2012_val_00005720.JPEG
995,n13044778,ILSVRC2012_val_00017467.JPEG
659,n03775546,ILSVRC2012_val_00006621.JPEG
72,n01773157,ILSVRC2012_val_00040241.JPEG
890,n04540053,ILSVRC2012_val_00037922.JPEG
316,n02256656,ILSVRC2012_val_00002649.JPEG
900,n04562935,ILSVRC2012_val_00035874.JPEG
538,n03220513,ILSVRC2012_val_00032269.JPEG
477,n02966687,ILSVRC2012_val_00045470.JPEG
2,n01484850,ILSVRC2012_val_00004329.JPEG
569,n03417042,ILSVRC2012_val_00006922.JPEG
568,n03404251,ILSVRC2012_val_00040740.JPEG
686,n03843555,ILSVRC2012_val_00048680.JPEG
503,n03062245,ILSVRC2012_val_00000344.JPEG
335,n02356798,ILSVRC2012_val_00049770.JPEG
49,n01697457,ILSVRC2012_val_00037166.JPEG
126,n01990800,ILSVRC2012_val_00034806.JPEG
594,n03495258,ILSVRC2012_val_00009134.JPEG
566,n03394916,ILSVRC2012_val_00038137.JPEG
438,n02815834,ILSVRC2012_val_00037928.JPEG
545,n03271574,ILSVRC2012_val_00029155.JPEG
694,n03874293,ILSVRC2012_val_00017941.JPEG
566,n03394916,ILSVRC2012_val_00041668.JPEG
925,n07584110,ILSVRC2012_val_00001308.JPEG
640,n03717622,ILSVRC2012_val_00009371.JPEG
401,n02672831,ILSVRC2012_val_00021384.JPEG
113,n01944390,ILSVRC2012_val_00008747.JPEG
988,n12267677,ILSVRC2012_val_00013791.JPEG
139,n02025239,ILSVRC2012_val_00038798.JPEG
132,n02009912,ILSVRC2012_val_00035026.JPEG
735,n03980874,ILSVRC2012_val_00046886.JPEG
214,n02101006,ILSVRC2012_val_00027899.JPEG
416,n02777292,ILSVRC2012_val_00009528.JPEG
318,n02264363,ILSVRC2012_val_00031524.JPEG
30,n01641577,ILSVRC2012_val_00032061.JPEG
843,n04371774,ILSVRC2012_val_00037344.JPEG
647,n03733805,ILSVRC2012_val_00032926.JPEG
843,n04371774,ILSVRC2012_val_00020264.JPEG
328,n02319095,ILSVRC2012_val_00022652.JPEG
4,n01494475,ILSVRC2012_val_00018948.JPEG
343,n02397096,ILSVRC2012_val_00026512.JPEG
190,n02095889,ILSVRC2012_val_00000474.JPEG
957,n07768694,ILSVRC2012_val_00006503.JPEG
165,n02089078,ILSVRC2012_val_00003905.JPEG
902,n04579432,ILSVRC2012_val_00037298.JPEG
343,n02397096,ILSVRC2012_val_00024548.JPEG
806,n04254777,ILSVRC2012_val_00018691.JPEG
723,n03944341,ILSVRC2012_val_00027597.JPEG
763,n04086273,ILSVRC2012_val_00003123.JPEG
989,n12620546,ILSVRC2012_val_00030794.JPEG
104,n01877812,ILSVRC2012_val_00041445.JPEG
98,n01855032,ILSVRC2012_val_00037500.JPEG
211,n02100583,ILSVRC2012_val_00016883.JPEG
437,n02814860,ILSVRC2012_val_00040838.JPEG
122,n01983481,ILSVRC2012_val_00005641.JPEG
659,n03775546,ILSVRC2012_val_00040415.JPEG
13,n01534433,ILSVRC2012_val_00036008.JPEG
95,n01843065,ILSVRC2012_val_00021455.JPEG
331,n02326432,ILSVRC2012_val_00043365.JPEG
455,n02877765,ILSVRC2012_val_00029957.JPEG
539,n03223299,ILSVRC2012_val_00028967.JPEG
662,n03777754,ILSVRC2012_val_00048137.JPEG
71,n01770393,ILSVRC2012_val_00027767.JPEG
1,n01443537,ILSVRC2012_val_00003150.JPEG
613,n03602883,ILSVRC2012_val_00002195.JPEG
510,n03095699,ILSVRC2012_val_00001339.JPEG
294,n02132136,ILSVRC2012_val_00049822.JPEG
320,n02268853,ILSVRC2012_val_00001842.JPEG
220,n02102480,ILSVRC2012_val_00020961.JPEG
32,n01644900,ILSVRC2012_val_00016519.JPEG
231,n02106030,ILSVRC2012_val_00023788.JPEG
284,n02123597,ILSVRC2012_val_00036290.JPEG
228,n02105505,ILSVRC2012_val_00022495.JPEG
668,n03788195,ILSVRC2012_val_00011065.JPEG
917,n06596364,ILSVRC2012_val_00016900.JPEG
305,n02172182,ILSVRC2012_val_00012986.JPEG
451,n02865351,ILSVRC2012_val_00008743.JPEG
584,n03476684,ILSVRC2012_val_00000190.JPEG
48,n01695060,ILSVRC2012_val_00008618.JPEG
458,n02892201,ILSVRC2012_val_00037131.JPEG
952,n07753113,ILSVRC2012_val_00011232.JPEG
409,n02708093,ILSVRC2012_val_00041613.JPEG
670,n03791053,ILSVRC2012_val_00016338.JPEG
637,n03710193,ILSVRC2012_val_00047489.JPEG
104,n01877812,ILSVRC2012_val_00042504.JPEG
212,n02100735,ILSVRC2012_val_00046878.JPEG
39,n01677366,ILSVRC2012_val_00033396.JPEG
344,n02398521,ILSVRC2012_val_00025996.JPEG
801,n04251144,ILSVRC2012_val_00027861.JPEG
557,n03355925,ILSVRC2012_val_00028362.JPEG
986,n12057211,ILSVRC2012_val_00018738.JPEG
882,n04517823,ILSVRC2012_val_00004438.JPEG
43,n01688243,ILSVRC2012_val_00045510.JPEG
897,n04554684,ILSVRC2012_val_00000280.JPEG
812,n04266014,ILSVRC2012_val_00028211.JPEG
992,n12998815,ILSVRC2012_val_00006983.JPEG
279,n02120079,ILSVRC2012_val_00024465.JPEG
565,n03393912,ILSVRC2012_val_00017525.JPEG
997,n13054560,ILSVRC2012_val_00025648.JPEG
882,n04517823,ILSVRC2012_val_00047419.JPEG
120,n01980166,ILSVRC2012_val_00017379.JPEG
874,n04487081,ILSVRC2012_val_00010937.JPEG
254,n02110958,ILSVRC2012_val_00025501.JPEG
448,n02843684,ILSVRC2012_val_00026872.JPEG
803,n04252225,ILSVRC2012_val_00007611.JPEG
736,n03982430,ILSVRC2012_val_00042092.JPEG
29,n01632777,ILSVRC2012_val_00020430.JPEG
346,n02408429,ILSVRC2012_val_00000552.JPEG
717,n03930630,ILSVRC2012_val_00013435.JPEG
507,n03075370,ILSVRC2012_val_00025792.JPEG
167,n02089973,ILSVRC2012_val_00043391.JPEG
310,n02219486,ILSVRC2012_val_00032551.JPEG
156,n02086646,ILSVRC2012_val_00018652.JPEG
92,n01828970,ILSVRC2012_val_00001336.JPEG
690,n03868242,ILSVRC2012_val_00048912.JPEG
576,n03447447,ILSVRC2012_val_00025029.JPEG
418,n02783161,ILSVRC2012_val_00016313.JPEG
205,n02099267,ILSVRC2012_val_00030236.JPEG
271,n02114712,ILSVRC2012_val_00021835.JPEG
440,n02823428,ILSVRC2012_val_00044326.JPEG
878,n04505470,ILSVRC2012_val_00008319.JPEG
933,n07697313,ILSVRC2012_val_00021498.JPEG
236,n02107142,ILSVRC2012_val_00001858.JPEG
583,n03467068,ILSVRC2012_val_00044967.JPEG
103,n01873310,ILSVRC2012_val_00047406.JPEG
344,n02398521,ILSVRC2012_val_00024115.JPEG
912,n04604644,ILSVRC2012_val_00010250.JPEG
96,n01843383,ILSVRC2012_val_00025371.JPEG
62,n01744401,ILSVRC2012_val_00049162.JPEG
16,n01560419,ILSVRC2012_val_00047474.JPEG
90,n01820546,ILSVRC2012_val_00017939.JPEG
11,n01531178,ILSVRC2012_val_00030071.JPEG
114,n01945685,ILSVRC2012_val_00002720.JPEG
190,n02095889,ILSVRC2012_val_00039776.JPEG
922,n07565083,ILSVRC2012_val_00002443.JPEG
535,n03208938,ILSVRC2012_val_00003809.JPEG
707,n03902125,ILSVRC2012_val_00035354.JPEG
546,n03272010,ILSVRC2012_val_00005986.JPEG
597,n03527444,ILSVRC2012_val_00038025.JPEG
367,n02481823,ILSVRC2012_val_00030426.JPEG
17,n01580077,ILSVRC2012_val_00034333.JPEG
50,n01698640,ILSVRC2012_val_00045362.JPEG
344,n02398521,ILSVRC2012_val_00032449.JPEG
376,n02489166,ILSVRC2012_val_00015066.JPEG
208,n02099712,ILSVRC2012_val_00033820.JPEG
286,n02125311,ILSVRC2012_val_00027069.JPEG
939,n07716358,ILSVRC2012_val_00041945.JPEG
976,n09399592,ILSVRC2012_val_00010403.JPEG
335,n02356798,ILSVRC2012_val_00042334.JPEG
334,n02346627,ILSVRC2012_val_00004986.JPEG
288,n02128385,ILSVRC2012_val_00024219.JPEG
296,n02134084,ILSVRC2012_val_00048086.JPEG
540,n03240683,ILSVRC2012_val_00040675.JPEG
728,n03958227,ILSVRC2012_val_00002885.JPEG
431,n02804414,ILSVRC2012_val_00006281.JPEG
869,n04479046,ILSVRC2012_val_00035477.JPEG
583,n03467068,ILSVRC2012_val_00049891.JPEG
209,n02099849,ILSVRC2012_val_00027174.JPEG
534,n03207941,ILSVRC2012_val_00039033.JPEG
153,n02085936,ILSVRC2012_val_00043839.JPEG
351,n02422106,ILSVRC2012_val_00038984.JPEG
856,n04428191,ILSVRC2012_val_00018120.JPEG
156,n02086646,ILSVRC2012_val_00027937.JPEG
359,n02443484,ILSVRC2012_val_00001909.JPEG
301,n02165456,ILSVRC2012_val_00018142.JPEG
607,n03590841,ILSVRC2012_val_00048461.JPEG
788,n04200800,ILSVRC2012_val_00003880.JPEG
349,n02415577,ILSVRC2012_val_00012720.JPEG
540,n03240683,ILSVRC2012_val_00035099.JPEG
958,n07802026,ILSVRC2012_val_00023170.JPEG
919,n06794110,ILSVRC2012_val_00019897.JPEG
942,n07717556,ILSVRC2012_val_00044236.JPEG
416,n02777292,ILSVRC2012_val_00013329.JPEG
844,n04372370,ILSVRC2012_val_00038842.JPEG
932,n07695742,ILSVRC2012_val_00024183.JPEG
574,n03445777,ILSVRC2012_val_00012356.JPEG
720,n03937543,ILSVRC2012_val_00040494.JPEG
642,n03721384,ILSVRC2012_val_00022540.JPEG
48,n01695060,ILSVRC2012_val_00011093.JPEG
658,n03775071,ILSVRC2012_val_00029731.JPEG
261,n02112350,ILSVRC2012_val_00014547.JPEG
349,n02415577,ILSVRC2012_val_00021766.JPEG
668,n03788195,ILSVRC2012_val_00047098.JPEG
777,n04141327,ILSVRC2012_val_00005709.JPEG
85,n01806567,ILSVRC2012_val_00038736.JPEG
685,n03841143,ILSVRC2012_val_00041839.JPEG
70,n01770081,ILSVRC2012_val_00000107.JPEG
8,n01514859,ILSVRC2012_val_00042568.JPEG
521,n03133878,ILSVRC2012_val_00041085.JPEG
284,n02123597,ILSVRC2012_val_00010436.JPEG
121,n01981276,ILSVRC2012_val_00039138.JPEG
175,n02091635,ILSVRC2012_val_00041735.JPEG
17,n01580077,ILSVRC2012_val_00002655.JPEG
369,n02483708,ILSVRC2012_val_00002084.JPEG
785,n04162706,ILSVRC2012_val_00007495.JPEG
158,n02087046,ILSVRC2012_val_00024053.JPEG
26,n01630670,ILSVRC2012_val_00016183.JPEG
523,n03141823,ILSVRC2012_val_00040888.JPEG
977,n09421951,ILSVRC2012_val_00028807.JPEG
121,n01981276,ILSVRC2012_val_00037973.JPEG
740,n03995372,ILSVRC2012_val_00042702.JPEG
977,n09421951,ILSVRC2012_val_00047284.JPEG
388,n02510455,ILSVRC2012_val_00021488.JPEG
216,n02101556,ILSVRC2012_val_00040308.JPEG
277,n02119022,ILSVRC2012_val_00012749.JPEG
736,n03982430,ILSVRC2012_val_00023851.JPEG
444,n02835271,ILSVRC2012_val_00038409.JPEG
627,n03670208,ILSVRC2012_val_00002694.JPEG
286,n02125311,ILSVRC2012_val_00037623.JPEG
407,n02701002,ILSVRC2012_val_00001916.JPEG
252,n02110627,ILSVRC2012_val_00009985.JPEG
322,n02277742,ILSVRC2012_val_00025952.JPEG
162,n02088364,ILSVRC2012_val_00027347.JPEG
460,n02894605,ILSVRC2012_val_00024963.JPEG
262,n02112706,ILSVRC2012_val_00044772.JPEG
2,n01484850,ILSVRC2012_val_00016988.JPEG
551,n03314780,ILSVRC2012_val_00001119.JPEG
863,n04458633,ILSVRC2012_val_00048508.JPEG
829,n04335435,ILSVRC2012_val_00005737.JPEG
512,n03109150,ILSVRC2012_val_00034440.JPEG
24,n01622779,ILSVRC2012_val_00015913.JPEG
252,n02110627,ILSVRC2012_val_00025949.JPEG
833,n04347754,ILSVRC2012_val_00031365.JPEG
116,n01955084,ILSVRC2012_val_00042276.JPEG
780,n04147183,ILSVRC2012_val_00001551.JPEG
86,n01807496,ILSVRC2012_val_00045503.JPEG
946,n07730033,ILSVRC2012_val_00027223.JPEG
225,n02105162,ILSVRC2012_val_00033785.JPEG
69,n01768244,ILSVRC2012_val_00016629.JPEG
287,n02127052,ILSVRC2012_val_00041961.JPEG
917,n06596364,ILSVRC2012_val_00014214.JPEG
476,n02966193,ILSVRC2012_val_00040277.JPEG
5,n01496331,ILSVRC2012_val_00042245.JPEG
392,n02606052,ILSVRC2012_val_00010936.JPEG
112,n01943899,ILSVRC2012_val_00009481.JPEG
882,n04517823,ILSVRC2012_val_00047462.JPEG
941,n07717410,ILSVRC2012_val_00044136.JPEG
186,n02094258,ILSVRC2012_val_00031377.JPEG
327,n02317335,ILSVRC2012_val_00043929.JPEG
518,n03127747,ILSVRC2012_val_00006425.JPEG
417,n02782093,ILSVRC2012_val_00039342.JPEG
566,n03394916,ILSVRC2012_val_00025583.JPEG
364,n02457408,ILSVRC2012_val_00046495.JPEG
388,n02510455,ILSVRC2012_val_00026307.JPEG
722,n03942813,ILSVRC2012_val_00010032.JPEG
29,n01632777,ILSVRC2012_val_00000052.JPEG
228,n02105505,ILSVRC2012_val_00023603.JPEG
857,n04429376,ILSVRC2012_val_00019420.JPEG
716,n03930313,ILSVRC2012_val_00040562.JPEG
374,n02488291,ILSVRC2012_val_00044270.JPEG
452,n02869837,ILSVRC2012_val_00036768.JPEG
145,n02056570,ILSVRC2012_val_00043795.JPEG
594,n03495258,ILSVRC2012_val_00048034.JPEG
569,n03417042,ILSVRC2012_val_00043909.JPEG
956,n07760859,ILSVRC2012_val_00031795.JPEG
212,n02100735,ILSVRC2012_val_00026666.JPEG
919,n06794110,ILSVRC2012_val_00029079.JPEG
981,n09835506,ILSVRC2012_val_00020199.JPEG
522,n03134739,ILSVRC2012_val_00007328.JPEG
766,n04111531,ILSVRC2012_val_00041628.JPEG
96,n01843383,ILSVRC2012_val_00024063.JPEG
452,n02869837,ILSVRC2012_val_00014554.JPEG
125,n01986214,ILSVRC2012_val_00046606.JPEG
757,n04065272,ILSVRC2012_val_00037537.JPEG
632,n03691459,ILSVRC2012_val_00002577.JPEG
941,n07717410,ILSVRC2012_val_00030247.JPEG
325,n02281406,ILSVRC2012_val_00011161.JPEG
545,n03271574,ILSVRC2012_val_00004346.JPEG
308,n02190166,ILSVRC2012_val_00040161.JPEG
104,n01877812,ILSVRC2012_val_00000655.JPEG
37,n01669191,ILSVRC2012_val_00012829.JPEG
607,n03590841,ILSVRC2012_val_00009122.JPEG
83,n01798484,ILSVRC2012_val_00010421.JPEG
268,n02113978,ILSVRC2012_val_00019665.JPEG
12,n01532829,ILSVRC2012_val_00015964.JPEG
463,n02909870,ILSVRC2012_val_00013222.JPEG
92,n01828970,ILSVRC2012_val_00009536.JPEG
98,n01855032,ILSVRC2012_val_00037572.JPEG
199,n02097298,ILSVRC2012_val_00004549.JPEG
683,n03838899,ILSVRC2012_val_00029556.JPEG
870,n04482393,ILSVRC2012_val_00020297.JPEG
938,n07715103,ILSVRC2012_val_00025272.JPEG
548,n03290653,ILSVRC2012_val_00020125.JPEG
625,n03662601,ILSVRC2012_val_00014119.JPEG
117,n01968897,ILSVRC2012_val_00043170.JPEG
480,n02977058,ILSVRC2012_val_00019355.JPEG
449,n02859443,ILSVRC2012_val_00042363.JPEG
417,n02782093,ILSVRC2012_val_00021655.JPEG
99,n01855672,ILSVRC2012_val_00045728.JPEG
175,n02091635,ILSVRC2012_val_00024169.JPEG
712,n03920288,ILSVRC2012_val_00012347.JPEG
193,n02096294,ILSVRC2012_val_00042181.JPEG
54,n01729322,ILSVRC2012_val_00039443.JPEG
297,n02134418,ILSVRC2012_val_00046498.JPEG
945,n07720875,ILSVRC2012_val_00048089.JPEG
820,n04310018,ILSVRC2012_val_00007826.JPEG
43,n01688243,ILSVRC2012_val_00034793.JPEG
925,n07584110,ILSVRC2012_val_00019915.JPEG
610,n03595614,ILSVRC2012_val_00025127.JPEG
652,n03763968,ILSVRC2012_val_00011906.JPEG
550,n03297495,ILSVRC2012_val_00018525.JPEG
213,n02100877,ILSVRC2012_val_00012736.JPEG
119,n01978455,ILSVRC2012_val_00022596.JPEG
971,n09229709,ILSVRC2012_val_00010016.JPEG
88,n01818515,ILSVRC2012_val_00007081.JPEG
997,n13054560,ILSVRC2012_val_00048207.JPEG
979,n09468604,ILSVRC2012_val_00005742.JPEG
149,n02074367,ILSVRC2012_val_00046218.JPEG
374,n02488291,ILSVRC2012_val_00047281.JPEG
863,n04458633,ILSVRC2012_val_00036920.JPEG
302,n02167151,ILSVRC2012_val_00032023.JPEG
299,n02138441,ILSVRC2012_val_00017410.JPEG
405,n02692877,ILSVRC2012_val_00021947.JPEG
239,n02107683,ILSVRC2012_val_00022109.JPEG
199,n02097298,ILSVRC2012_val_00013424.JPEG
453,n02870880,ILSVRC2012_val_00004608.JPEG
512,n03109150,ILSVRC2012_val_00032588.JPEG
367,n02481823,ILSVRC2012_val_00022194.JPEG
218,n02102177,ILSVRC2012_val_00018942.JPEG
641,n03720891,ILSVRC2012_val_00011961.JPEG
535,n03208938,ILSVRC2012_val_00037536.JPEG
612,n03599486,ILSVRC2012_val_00025728.JPEG
185,n02094114,ILSVRC2012_val_00005393.JPEG
861,n04447861,ILSVRC2012_val_00045528.JPEG
553,n03337140,ILSVRC2012_val_00016876.JPEG
106,n01883070,ILSVRC2012_val_00013922.JPEG
925,n07584110,ILSVRC2012_val_00007094.JPEG
305,n02172182,ILSVRC2012_val_00003677.JPEG
984,n11879895,ILSVRC2012_val_00041492.JPEG
392,n02606052,ILSVRC2012_val_00001189.JPEG
477,n02966687,ILSVRC2012_val_00001041.JPEG
991,n12985857,ILSVRC2012_val_00015645.JPEG
323,n02279972,ILSVRC2012_val_00029192.JPEG
143,n02037110,ILSVRC2012_val_00026476.JPEG
351,n02422106,ILSVRC2012_val_00010317.JPEG
269,n02114367,ILSVRC2012_val_00001469.JPEG
470,n02948072,ILSVRC2012_val_00025086.JPEG
846,n04380533,ILSVRC2012_val_00030598.JPEG
572,n03443371,ILSVRC2012_val_00011835.JPEG
831,n04344873,ILSVRC2012_val_00018949.JPEG
964,n07875152,ILSVRC2012_val_00044014.JPEG
71,n01770393,ILSVRC2012_val_00027788.JPEG
136,n02017213,ILSVRC2012_val_00031396.JPEG
628,n03673027,ILSVRC2012_val_00016241.JPEG
267,n02113799,ILSVRC2012_val_00047597.JPEG
695,n03874599,ILSVRC2012_val_00042881.JPEG
702,n03888605,ILSVRC2012_val_00043706.JPEG
379,n02492660,ILSVRC2012_val_00011058.JPEG
325,n02281406,ILSVRC2012_val_00038064.JPEG
802,n04252077,ILSVRC2012_val_00044879.JPEG
259,n02112018,ILSVRC2012_val_00002958.JPEG
466,n02917067,ILSVRC2012_val_00018144.JPEG
95,n01843065,ILSVRC2012_val_00046285.JPEG
37,n01669191,ILSVRC2012_val_00001649.JPEG
897,n04554684,ILSVRC2012_val_00026818.JPEG
586,n03478589,ILSVRC2012_val_00011534.JPEG
626,n03666591,ILSVRC2012_val_00005722.JPEG
239,n02107683,ILSVRC2012_val_00019333.JPEG
158,n02087046,ILSVRC2012_val_00014912.JPEG
274,n02115913,ILSVRC2012_val_00012316.JPEG
